scorer,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020,DLC_HrnetW32_deeplabcut testApr6shuffle2_detector_130_snapshot_020
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,head,head,head,neck,neck,neck,left_center,left_center,left_center,center,center,center,right_center,right_center,right_center,left_butt,left_butt,left_butt,right_butt,right_butt,right_butt,tail_start,tail_start,tail_start,tail_mid,tail_mid,tail_mid,tail_end,tail_end,tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,952.87366,619.0122,0.50388783,982.5379,636.99286,0.5468846,994.4473,611.54474,0.5399772,985.0446,620.99133,0.5244565,1000.1583,625.8339,0.39958453,1042.4923,667.9246,0.70498085,1046.5441,635.8893,0.58620995,1047.2458,624.2301,0.502887,1073.5563,684.94037,0.83629036,1092.022,632.297,0.5422559,1103.6876,660.653,0.83578163,1158.7466,695.4469,0.7236575,1219.9224,704.77386,0.9370335
1,954.7106,619.0122,0.53195316,983.42993,636.99286,0.55312586,995.6688,611.54474,0.5792593,987.2251,620.99133,0.5154103,1000.519,625.8339,0.38325432,1042.4923,667.9246,0.6991177,1047.7035,635.90454,0.59296066,1049.4368,624.3358,0.52075607,1073.5563,684.9849,0.8393527,1094.646,632.5356,0.54809463,1103.6876,665.38043,0.84463215,1158.7466,695.68243,0.7375437,1219.9224,704.77386,0.97710794
2,954.7106,619.0122,0.5297647,984.53314,640.99396,0.57734704,996.74506,611.54474,0.5728491,987.52234,620.99133,0.5283807,1001.52765,625.8339,0.39782625,1042.7856,667.9246,0.7161203,1047.7035,636.1228,0.58429325,1053.3413,624.3358,0.5190023,1073.5563,685.089,0.8546033,1095.3438,632.5356,0.5474723,1103.6876,665.65466,0.8315983,1158.7466,696.4978,0.7247937,1219.9224,704.86127,0.9678697
3,954.64874,618.07635,0.47886124,986.3869,640.99396,0.5358833,996.4611,610.6881,0.5379055,987.52234,620.6849,0.5306808,1001.05273,625.1497,0.38843137,1042.7856,667.24744,0.68716025,1047.5203,636.1228,0.59363526,1049.4368,624.3358,0.5125777,1073.5563,685.089,0.85346025,1095.3438,632.5356,0.5601574,1103.6876,666.81555,0.8514113,1153.4613,697.0467,0.74604845,1219.866,704.86127,0.9801697
4,953.46246,618.07635,0.519811,986.3869,635.1432,0.56945777,996.6489,610.1535,0.5814017,987.52234,620.34344,0.52088046,1001.05273,625.0664,0.40908226,1042.7856,666.6047,0.70809805,1047.5203,635.8893,0.6029331,1049.4368,624.3358,0.5188807,1072.7391,685.089,0.8770865,1094.646,633.60004,0.55910206,1103.9362,666.81775,0.8500534,1153.4613,697.8603,0.7628919,1219.581,705.06726,0.95312095
5,953.46246,618.07635,0.54190004,986.4339,635.1432,0.5494138,996.6489,610.1535,0.5902681,987.52234,620.34344,0.5174354,1001.52765,625.0664,0.40334094,1042.9603,666.4133,0.7191321,1047.5203,635.5688,0.6042362,1049.0377,624.24414,0.5162855,1072.7391,685.33307,0.87059724,1095.4661,633.60004,0.55700326,1103.9362,666.9382,0.8510395,1153.4613,698.16534,0.7576754,1219.3127,705.1336,0.9416364
6,953.29834,618.5132,0.5317344,986.4339,636.2334,0.54972696,996.6489,610.1535,0.6103759,987.0637,620.6849,0.5154042,1001.52765,625.0664,0.39008433,1043.0704,664.84796,0.70283026,1047.5203,635.5688,0.6169377,1048.6814,624.0901,0.49759394,1073.6652,685.33307,0.8824045,1095.6396,633.60004,0.5635698,1103.9452,667.2259,0.82482445,1158.439,699.0252,0.7741908,1219.581,705.3196,0.9636164
7,953.1365,623.2002,0.571299,986.4339,636.2334,0.56600386,996.6489,610.5397,0.62148356,984.8821,621.7716,0.49420807,1002.0501,625.6653,0.38422647,1043.576,664.80566,0.68974775,1047.6943,635.4512,0.5912736,1048.6814,624.24414,0.49041653,1074.4537,685.40265,0.87243307,1096.6062,633.60004,0.5557752,1106.4148,668.16425,0.81146526,1159.0831,699.21326,0.75147235,1219.6356,705.36224,0.90688205
